verified,location,followers_count,following_count,tweet_count,isFraud,un_no_of_char,un_special_char,un_uppercase,name_no_of_char,name_special_char,name_uppercase,des_no_of_usertags,des_no_of_hashtags,des_external_links,has_description,account_age_in_days
0,0,49,54,3018,1,13,1,0,13,0,1,0,0,0,0,2888
0,1,24108,420,2094,0,10,0,0,10,0,1,0,0,0,1,4866
0,1,621,359,26818,1,14,0,0,5,0,1,0,0,0,1,3182
0,1,1340,780,5522,0,10,0,1,25,1,1,4,0,0,1,1720
0,1,80,49,45,1,14,0,0,12,0,1,0,0,0,1,4086
0,0,492,678,11824,1,11,0,1,11,0,1,0,0,0,0,3170
0,1,900,1912,4081,0,11,1,0,11,0,1,0,4,0,1,3703
0,1,30,40,3676,1,15,0,1,7,0,1,0,0,0,1,4323
0,0,0,0,263,1,12,0,1,13,0,1,0,0,0,1,1937
1,1,1258403,1295096,262646,0,15,0,1,18,0,1,0,1,0,1,4904
1,1,1546596,1113,27001,0,13,0,1,14,0,1,0,0,0,1,4963
0,1,9,19,3002,1,10,0,0,11,0,1,0,0,0,0,3462
0,1,570,1026,957,1,7,0,1,9,0,1,3,0,0,1,2605
1,1,14631998,96,503438,0,7,0,1,13,1,1,3,0,0,1,5752
0,1,14,67,3357,1,7,0,0,14,0,0,0,0,0,0,4317
0,1,1078,996,7042,0,11,0,1,11,0,1,0,0,0,1,3375
0,1,589,1058,19226,0,12,0,1,11,0,0,0,0,0,1,3382
0,0,92,96,135,0,10,0,1,17,0,1,0,0,0,1,1878
0,1,172,1437,5285,0,8,0,0,15,0,1,0,0,0,1,4842
0,1,1299,3178,7031,1,4,0,1,4,0,1,0,0,0,1,4938
0,0,36,35,32277,1,10,0,1,14,0,1,0,0,0,0,3648
1,1,1141376,271,3368,0,12,0,0,17,0,1,0,0,0,1,4198
0,0,158,289,850,0,13,0,0,14,1,0,0,0,0,0,1585
0,1,172,448,4567,0,15,0,0,31,1,1,0,0,0,1,4938
0,0,13,84,660,0,12,0,0,17,0,1,0,0,0,0,2886
0,0,360,351,11643,0,10,0,0,6,0,1,0,0,0,1,3635
0,1,916696,1200,36320,0,14,0,1,13,0,1,0,0,0,1,4282
0,1,233,468,13851,0,8,0,1,14,0,1,0,0,0,1,5009
1,1,2741031,247,1392,0,9,0,1,17,0,1,4,0,1,1,3545
0,1,73,229,1043,0,12,0,1,11,0,1,0,0,0,1,4812
1,0,2479996,961,44627,0,14,0,1,12,0,1,0,1,0,1,4813
1,1,3287163,2428,8297,0,10,0,0,11,0,1,0,0,0,1,5280
0,1,5,1,3053,1,15,0,1,20,0,1,0,0,0,0,4122
0,1,650,1255,4059,0,15,0,1,19,0,1,0,0,0,1,4051
0,0,19,784,1686,1,7,0,1,14,0,1,0,0,0,0,4319
0,1,658,1002,51426,0,6,0,1,7,0,1,0,5,0,1,4924
0,1,44,170,4390,0,15,0,0,12,0,1,0,0,0,1,4225
0,1,12821,552,31906,0,14,0,1,29,0,0,2,2,0,1,5307
1,1,1129074,5268,2234,0,11,0,1,12,0,1,2,0,0,1,4095
0,1,1177,1300,32869,0,8,1,1,5,0,1,1,0,0,1,3825
0,1,685,701,16543,0,7,0,1,15,0,1,1,1,0,1,4960
0,1,84,0,388,1,13,0,1,14,0,1,0,0,1,1,3083
0,0,10,457,176,1,13,0,0,3,0,0,0,0,0,0,3888
1,1,3200850,472,9539,0,12,0,0,12,0,1,0,0,0,1,4815
0,1,21,0,2959,1,9,0,0,16,0,1,0,0,0,0,4508
0,1,467,708,4355,0,11,0,0,5,0,1,0,0,0,1,4284
0,1,4447,4449,9190,0,13,0,1,18,0,1,1,0,0,1,1919
0,1,1,0,97,1,10,0,1,5,0,1,0,0,0,1,3223
0,0,0,0,105,0,15,0,0,16,0,1,0,0,0,1,1932
0,0,92931,212,8250,0,7,0,0,17,0,0,0,0,0,1,4743
0,1,330,292,10368,0,11,0,0,10,0,0,0,0,0,1,4422
0,1,981,942,7570,1,11,0,1,20,1,1,0,0,0,1,4838
0,0,20,0,106,0,6,0,1,6,0,1,0,0,0,1,3956
1,1,1635204,2111,20087,0,4,0,1,2,0,1,0,1,0,1,4322
1,1,1714493,481,19783,0,14,0,1,20,0,1,0,0,0,1,4797
0,1,760,1089,3320,0,8,0,0,8,0,0,0,4,0,1,2795
0,0,0,0,285,1,15,0,0,12,0,0,0,0,0,0,1940
0,1,2372,433,12858,1,12,0,1,26,0,1,0,0,0,1,4915
0,1,347,275,37077,0,10,0,0,6,0,0,0,0,0,1,3237
1,1,544057,489,72137,0,10,0,0,20,0,0,0,0,1,1,4505
1,1,1588997,2698,3479,0,11,0,1,12,0,1,0,0,0,1,3184
0,1,235,332,7164,0,14,0,0,14,0,1,0,0,0,1,4067
0,0,319,189,3468,0,9,0,1,7,0,1,0,0,0,1,2731
0,1,0,0,572,1,10,0,0,6,0,0,0,0,0,0,4297
0,1,81,83,1521,1,11,0,1,12,0,0,0,0,0,1,3968
1,0,228735,585,17935,0,12,0,1,10,0,1,0,1,0,1,4600
0,0,95,0,2984,0,11,0,1,14,0,1,0,9,0,1,3081
0,0,99,0,18201,0,7,0,1,6,0,1,0,0,0,1,4210
1,1,8409,3100,12574,0,13,0,1,14,0,1,1,0,0,1,4979
0,0,1,21,341,1,12,0,0,11,0,1,0,0,0,1,2192
0,0,44,583,2033,1,11,1,1,9,1,1,0,0,0,1,4092
0,0,92,122,2411,1,12,0,0,16,0,1,0,0,0,0,3791
1,1,1497,1579,10519,0,14,0,1,17,0,0,2,0,1,1,4694
0,1,10,0,3166,1,10,0,0,15,0,0,0,0,0,0,4136
0,1,448,760,2864,0,15,0,1,14,0,1,0,1,0,1,4952
0,1,117871,72650,9919,0,8,0,1,9,0,1,0,0,0,1,4921
0,1,16,127,861,1,12,0,0,16,0,1,0,0,0,0,4555
0,1,487,927,14483,0,8,0,1,3,0,1,1,0,0,1,4909
0,1,23,0,1891,1,9,0,1,10,0,1,0,0,0,0,4032
0,1,561,212,3219,1,10,0,0,12,0,1,0,0,0,1,5280
0,0,41,56,3220,1,12,0,1,16,1,1,0,0,0,0,4232
0,0,348,1972,2279,0,11,0,1,14,0,1,0,0,0,1,2623
0,1,1035,370,20059,0,11,1,0,4,0,1,0,0,0,1,3423
0,0,6,0,1716,1,11,0,0,15,0,1,0,0,0,0,2622
0,1,40,4,20476,1,11,0,1,16,0,1,1,0,0,1,2400
1,0,889998,282,2721,0,7,0,1,11,0,1,0,0,0,1,3998
0,1,57334,1,3667,1,15,0,0,16,0,1,1,0,0,1,2356
0,1,328,257,2255,0,13,1,1,25,0,1,1,0,0,1,2194
0,1,11,38,3319,1,12,0,1,12,0,1,0,0,0,1,2531
0,1,171,190,271,0,14,1,1,13,0,1,0,2,0,1,1967
0,1,8418,7968,56815,0,12,0,0,12,0,1,9,0,0,1,4503
0,0,78,113,12229,0,7,1,1,6,0,1,0,0,0,0,2654
0,1,939,1420,38737,0,10,0,0,14,0,1,0,0,0,1,4112
0,0,3,0,216,0,11,0,1,17,0,1,0,0,0,1,2226
0,1,309,0,2579,0,13,1,1,13,0,1,0,0,0,1,4287
1,1,25087,786,5193,0,14,1,1,14,0,1,0,1,0,1,4751
0,1,1242,961,4163,0,14,0,1,13,0,1,1,1,0,1,4043
0,1,71,0,245,1,10,0,1,11,0,1,0,0,1,1,3908
0,1,802,842,26288,0,6,0,0,14,0,0,0,2,0,1,5280
1,1,2463849,1724,31089,0,9,0,0,4,0,1,0,0,1,1,4597
0,1,19,142,60,1,9,0,1,1,0,1,0,0,0,0,3397
0,1,977,197,182622,1,5,0,1,7,1,1,0,0,0,1,3383
0,1,1757,4006,348863,1,15,0,0,19,0,1,0,2,0,1,3037
0,0,19807,598,3649,0,10,0,1,17,0,1,0,10,0,1,3344
0,1,1156,1330,12335,0,11,0,1,15,0,1,0,0,0,1,3770
0,1,3299,3736,41321,0,11,0,1,17,0,1,4,0,0,1,3740
0,1,20,269,212,0,5,0,0,12,0,1,2,0,0,1,4936
0,1,499,55,5026,0,13,0,0,7,0,0,0,0,0,1,4315
0,1,128,228,5288,0,13,1,0,14,0,1,0,0,0,1,3567
0,1,1546,917,11840,0,8,1,1,7,0,1,0,0,0,1,3491
1,0,1249711,2727,61641,0,10,0,1,18,0,1,4,0,0,1,4680
0,0,86,0,203,0,10,1,1,15,0,1,0,0,0,1,5307
1,0,1631286,44,199,0,14,0,0,14,0,0,0,0,1,1,3392
0,1,20331,0,1894,0,12,0,1,14,0,1,1,0,0,1,3905
0,0,905,1,25144,1,15,0,1,19,0,1,0,0,0,1,2128
0,0,210,459,22995,1,14,1,1,6,0,0,0,0,0,1,4211
1,1,3783,2443,8977,0,13,0,1,16,0,1,6,0,0,1,2897
0,0,530,0,52190,0,10,1,0,11,0,1,0,0,0,1,4135
0,1,43,0,2848,1,15,0,1,16,0,1,0,0,0,1,4912
0,1,6934,3,59966,1,14,0,0,17,0,1,1,1,0,1,2547
0,1,128,228,2358,0,7,0,0,9,0,1,0,0,0,0,2242
0,1,107,147,29603,0,13,0,0,10,0,0,0,0,0,1,1614
1,1,22794,1286,42845,0,8,0,1,10,0,1,1,2,0,1,4922
0,1,16624,307,142972,0,15,1,0,5,1,0,1,0,0,1,1722
1,1,116173,21,1190,0,11,0,1,12,0,1,0,0,0,1,4197
0,1,20,0,876,1,15,0,1,20,0,1,0,0,0,1,4029
0,1,72,514,3182,0,14,0,1,26,0,1,0,0,0,1,1591
0,1,19,25,2655,1,13,0,1,14,0,1,0,0,0,1,4779
0,1,643,726,77086,0,13,1,1,5,0,0,0,0,0,1,2503
1,0,1074872,633,47162,0,13,0,0,14,0,1,0,0,0,1,4470
1,1,100202,1021,44340,0,13,0,0,14,0,1,1,0,0,1,4971
0,0,155,59,15399,0,10,0,0,1,0,0,0,0,0,0,3883
1,0,1796081,266,22775,0,12,0,1,16,0,1,0,0,0,0,4779
0,1,2770,3191,30241,0,6,0,0,19,0,1,0,5,0,1,3626
0,1,364,717,19349,0,11,0,0,12,0,1,1,0,0,1,4976
0,0,59,1035,1124,1,12,0,0,13,0,1,0,0,0,1,4279
0,1,3445,4116,9734,0,13,0,1,8,0,1,0,6,0,1,2489
0,0,2,0,1854,0,13,0,1,12,0,1,0,0,0,0,3062
0,0,31,0,114,1,15,0,0,15,0,1,0,0,1,1,3951
0,0,259,344,4120,0,7,0,1,8,0,1,0,0,0,1,3042
0,1,344,1179,3673,0,10,0,0,10,0,0,2,0,1,1,4971
1,1,34797,1060,12005,0,10,0,0,19,0,1,4,0,0,1,4298
0,1,335,289,5608,0,13,0,1,4,0,1,0,0,0,1,4534
0,1,2707,2866,53365,1,13,0,0,6,0,1,0,0,0,1,3976
0,1,2017,4478,84913,0,9,1,0,4,0,1,0,0,0,1,4842
0,1,140,249,664,0,6,0,0,12,0,1,0,0,0,0,3276
0,0,12,0,2022,0,5,0,0,5,0,1,0,0,0,1,4416
0,1,112,74,1543,0,7,1,1,6,0,1,0,2,0,1,2357
0,1,10139,11226,3445,0,13,0,0,14,0,1,1,0,0,1,2352
0,1,360,249,16749,0,10,0,0,16,0,1,0,0,0,1,4760
0,1,7,0,802,0,12,0,0,12,0,1,0,0,0,1,3286
0,1,44,65,1900,0,10,0,0,15,0,1,0,6,0,1,3857
1,0,10936,757,12649,0,15,0,1,20,0,1,1,0,0,1,4392
0,0,59,0,173,0,15,0,1,18,0,1,0,0,0,1,4812
0,1,1031,692,26104,0,14,0,1,14,0,1,0,0,0,1,3572
0,1,136672,126300,886582,1,10,0,0,16,0,0,0,0,0,1,4461
0,1,29022,25829,23687,1,15,0,1,16,0,1,0,0,1,1,3441
0,0,6,40,13,1,7,0,0,14,0,1,0,0,1,1,2962
1,1,3376462,100555,29824,0,11,0,0,19,0,1,0,3,1,1,4918
0,1,1737,1006,17245,0,11,0,0,12,0,1,0,2,0,1,4967
1,0,36976,2061,20842,0,10,0,1,18,0,1,0,0,0,1,4506
0,1,426,346,1139,0,14,0,1,20,0,1,2,1,0,1,2898
1,1,365075,18306,122734,0,12,0,0,24,0,1,0,0,0,1,4741
0,0,398,565,14683,0,8,0,1,3,0,1,0,0,0,1,4167
0,1,1236,1751,4741,1,15,0,1,13,0,0,0,0,0,0,4103
0,1,240,351,9808,0,12,0,0,12,0,1,0,0,0,1,4821
0,0,3,0,12,1,14,0,1,13,0,1,0,0,1,1,4216
0,0,240,214,9782,0,9,0,0,5,0,1,0,0,0,1,3342
0,0,10,36,1325,1,13,0,0,10,0,1,0,0,0,1,2243
0,0,0,0,130,0,14,0,1,15,0,1,0,0,0,1,2225
0,0,0,0,245,0,14,0,0,16,0,0,0,0,0,1,1898
1,0,6190,2597,22490,0,11,0,0,12,0,1,1,0,0,1,4619
0,1,305,926,6416,1,11,0,0,8,0,0,0,0,0,1,4268
0,1,32037,35954,9355,0,12,0,0,20,0,1,0,0,0,1,4604
0,0,81,41,3834,1,9,0,1,10,0,1,0,0,0,0,2061
0,0,925,946,5876,0,10,0,0,13,0,1,0,0,0,1,5043
0,1,1129,767,25381,0,12,1,1,21,0,1,0,1,0,1,3147
0,1,112449,14974,101878,1,15,0,0,16,0,1,0,0,0,1,4890
1,1,62950542,336,4375,0,11,0,0,17,0,1,0,0,0,1,4945
0,1,346,1574,12871,0,10,0,1,12,0,1,0,0,0,1,4484
1,1,83882,7622,8755,0,11,0,1,12,0,1,1,0,0,1,4973
0,0,45,2,7262,1,13,0,0,15,0,1,0,0,0,1,2532
0,1,98,185,8361,0,9,1,0,4,0,0,0,0,0,1,3996
0,0,0,3,2823,1,11,1,0,11,0,1,0,0,0,0,2725
0,1,924,406,42485,0,9,0,0,5,0,0,0,0,0,1,4068
1,1,19867,1500,69209,0,8,0,0,11,0,1,1,0,0,1,5307
1,1,27045,1136,17750,0,14,1,1,16,0,1,0,0,0,1,5023
1,1,1363882,132,23589,0,11,0,0,12,0,1,5,0,0,1,4938
0,1,131,785,6272,1,11,0,1,4,0,1,0,0,0,0,3847
0,1,301,615,3345,0,9,0,0,13,0,1,0,1,0,1,4824
1,1,193526,903,15943,0,13,0,1,13,0,1,0,0,0,1,4971
1,0,166550,1264,13314,0,13,0,1,18,0,1,0,3,1,1,4040
0,1,7271,621,61865,0,7,0,1,17,0,1,0,0,0,1,5260
0,1,9,13,3429,1,13,1,1,11,0,1,0,0,0,1,4136
0,1,655,1101,2276,0,9,0,0,15,0,1,0,0,0,1,4641
1,0,14187443,2189,21261,0,7,0,1,8,0,1,0,1,0,1,5054
0,1,28,0,223,1,15,0,1,7,0,1,0,0,0,1,2072
0,0,0,0,167,1,11,0,0,9,0,0,0,0,0,1,1935
0,0,112,93,1348,0,15,0,0,1,1,0,0,0,0,0,3152
0,1,2409,1656,10561,0,9,0,1,9,0,1,3,0,0,1,4946
0,1,17,182,3117,1,11,0,0,13,0,1,0,0,0,1,2142
0,0,15,0,3706,0,9,0,1,8,0,1,0,0,0,0,3529
1,0,1177849,65,547,0,15,0,0,14,0,1,2,0,0,1,3228
1,0,3087582,13,674396,1,12,0,1,13,0,1,0,0,1,1,5087
0,1,161,1030,8624,0,14,0,1,8,0,1,1,0,0,1,3411
0,1,154,273,34122,0,11,0,1,23,0,1,0,0,0,1,4652
0,0,1371226,1623,13048,0,15,0,0,16,0,1,1,1,0,1,4656
0,0,134,342,5367,0,12,0,1,6,0,1,0,0,0,1,3317
0,1,498,303,17135,0,10,1,1,1,0,0,0,0,0,0,3732
0,1,84,231,5288,0,8,0,1,11,0,1,0,0,0,1,5101
1,1,22148,21738,10593,0,10,0,0,10,0,0,0,8,0,1,4367
0,1,28,173,3046,1,10,0,0,11,0,0,0,0,0,0,4848
1,0,4460116,547,2842,0,14,0,0,13,0,1,0,0,0,0,4917
0,1,29,189,305,1,11,0,0,11,0,1,0,0,0,1,2643
0,1,10,63,2951,1,13,0,1,14,0,1,0,0,0,1,2638
0,1,890,1276,3275,1,15,0,1,13,0,1,0,0,0,1,5350
0,1,177057,206,27900,0,12,1,0,20,0,1,0,0,0,1,4335
1,1,1081252,2755,24527,0,9,0,0,25,0,1,4,0,0,1,4861
0,1,13,21,2899,1,9,1,0,8,0,1,0,0,0,1,4206
1,1,990401,75751,11114,0,10,0,0,6,0,1,0,0,0,1,4952
0,1,68,0,4931,0,13,1,0,13,0,1,0,0,0,1,4955
0,0,3,0,114,1,15,0,1,17,0,1,0,0,0,0,3461
0,1,1166,1001,85318,0,11,0,1,4,0,0,0,0,0,1,4132
0,0,85,26,49,1,12,0,1,10,0,1,0,0,0,1,1878
0,1,770,184,8,0,15,0,1,10,0,1,0,2,0,1,2876
0,1,37,73,2830,1,8,0,1,8,0,1,0,0,0,1,2986
0,1,227,42,3638,1,13,0,1,14,0,0,0,0,0,1,3447
0,0,1005,21,138,0,11,0,0,14,0,1,0,0,0,1,4290
1,1,1834297,589,5915,0,11,0,1,12,0,1,0,1,0,1,4858
0,1,454,3,5094,1,14,1,0,21,0,1,1,0,0,1,1490
0,0,3,0,32,1,12,0,0,15,0,1,0,0,0,0,3771
0,1,134,714,3999,1,11,0,0,17,0,1,0,0,1,1,4652
0,1,498,1028,18636,0,9,1,1,1,0,0,0,0,0,1,2863
0,1,174,52,9656,0,10,0,1,13,0,1,0,0,0,0,4114
0,1,165,0,2960,0,11,0,1,10,0,1,0,0,0,1,3519
0,1,173,366,25533,0,8,0,0,20,0,0,0,0,0,0,4202
0,1,364,246,11428,0,11,0,0,7,0,1,0,2,0,1,2598
0,1,109,269,3780,0,9,0,0,13,0,1,1,0,0,1,5190
0,0,0,0,235,0,15,0,0,15,0,1,0,0,0,1,1914
1,1,31826,1987,6019,0,13,0,1,14,0,1,0,1,1,1,2952
0,1,32674,382,857,0,12,0,1,11,0,1,0,0,1,1,3875
0,1,665,839,12242,0,8,0,0,15,0,1,3,1,0,1,4916
0,0,24,0,119,1,6,0,0,15,0,1,0,0,1,1,3263
0,1,748,660,58233,0,13,0,0,26,1,0,2,0,0,1,4904
0,0,3546,1077,225865,0,15,0,0,11,0,1,0,6,0,1,3168
0,1,947,1137,773,0,13,0,1,9,0,1,0,0,0,1,2123
0,1,7,118,419,0,8,0,0,12,0,1,0,0,0,1,2788
0,0,7,0,3074,1,10,0,0,7,0,0,0,0,0,0,4663
1,1,224646,1212,70230,0,12,0,1,13,0,1,0,1,0,1,4999
0,0,117,347,1837,0,14,0,1,6,0,1,0,0,0,0,3145
1,0,3093051,382,9315,0,11,0,1,12,0,1,0,0,0,1,4979
0,0,459,418,6590,0,13,0,1,4,0,0,0,0,0,0,3210
0,1,23,0,771,0,8,1,1,7,0,1,0,0,0,1,3953
0,1,99,158,6877,0,9,0,0,10,0,1,0,2,0,1,4869
0,0,34,8,2812,1,15,0,1,11,0,1,0,0,0,1,4563
0,1,491,300,50018,0,11,0,1,17,0,1,0,0,0,1,4994
0,1,11,12,3141,1,7,0,1,9,0,1,0,0,0,1,4289
0,1,67,102,5370,1,10,0,0,15,0,1,0,0,0,1,4084
0,0,158,0,2072,1,8,0,1,8,0,1,0,0,0,0,5383
0,1,7200,7186,4957,0,13,0,1,14,0,1,1,0,0,1,3931
0,0,4,0,120,0,15,1,0,15,0,1,0,0,0,1,2225
1,1,49899,4896,10812,0,11,0,1,11,0,1,0,0,0,1,4881
0,1,829,818,30187,0,12,0,0,8,1,0,0,0,0,1,4464
0,1,69,72,3736,0,13,0,1,14,0,1,0,0,0,0,3437
0,0,1585,387,9383,0,12,1,1,21,0,1,0,1,0,1,2712
1,1,1557687,805,82174,0,12,0,0,13,0,1,0,0,0,1,4909
0,1,54836,2376,8691,0,14,1,1,20,0,1,0,0,0,1,3938
0,0,3,23,1468,1,4,0,0,3,0,0,0,0,0,0,4144
0,1,1433,944,2580,0,12,0,1,10,0,1,0,1,1,1,3019
0,1,1586078,12,543,0,11,0,0,16,0,0,0,0,0,0,3746
0,0,21,0,1257,1,12,0,0,20,0,1,0,0,0,0,2701
0,1,0,20,341,1,13,0,0,7,0,1,0,0,0,1,2192
0,0,275,1406,6949,0,9,1,1,9,0,1,0,0,0,1,4778
0,1,6,5,1684,1,15,0,0,11,0,1,0,0,0,1,4710
1,1,951959,503,15030,0,6,0,1,12,0,1,0,0,0,1,4795
0,1,23347,350,148340,1,3,0,0,4,0,0,0,0,0,1,3683
1,1,22737,905,9809,0,9,0,0,11,0,1,1,0,0,1,5497
1,1,400923,108890,36607,0,9,0,0,10,0,1,0,0,0,1,5307
0,1,225,0,33535,0,15,0,0,15,0,1,0,0,0,1,4796
0,1,20036,483,15061,0,15,0,1,14,0,1,0,0,0,1,4973
0,0,1359,5,8316,1,13,0,0,14,0,1,0,0,0,1,1551
1,0,5943257,488,1989,0,12,0,1,13,0,1,0,0,0,1,2984
0,1,28,206,838,0,15,1,1,13,0,1,0,0,0,1,4817
1,1,5650097,614,12205,0,6,0,1,7,0,1,0,0,0,1,4563
1,1,700375,1087,109388,0,8,0,1,17,0,1,2,0,0,1,4921
0,1,408,232,18127,0,12,1,1,6,0,0,0,0,0,0,2734
1,1,192235,318,41627,0,6,0,0,4,0,0,0,0,0,1,4621
0,1,1624,2115,17938,0,7,0,1,5,0,1,0,0,0,1,3172
0,1,50,0,3299,1,11,0,0,15,0,1,0,0,0,0,4242
0,0,49,52,1195,0,12,0,1,13,0,1,0,0,0,0,4168
1,1,617500,852,13625,0,14,0,1,14,0,1,0,5,0,1,5101
0,0,1,0,183,1,12,0,0,11,0,0,0,0,0,0,1935
0,0,7,0,34,1,10,0,1,14,0,1,0,0,1,1,3897
0,1,47,689,416,0,13,1,1,8,0,1,0,0,0,0,4860
0,1,809,1841,6278,0,11,0,0,19,0,1,0,0,0,1,2983
1,1,2314283,19718,418230,0,11,0,1,12,0,1,4,0,0,1,4750
0,1,162,195,115518,0,11,0,1,1,0,0,1,0,0,1,4976
0,1,235,1002,419,0,15,0,0,13,0,0,0,0,0,1,2557
0,1,70,54,2993,1,14,0,1,11,0,1,0,0,0,1,5133
0,1,1020,2424,33187,0,10,0,0,11,0,1,1,1,0,1,5031
0,0,909,0,2,0,10,0,0,7,0,0,0,0,0,0,1797
1,1,7672,4482,12215,0,11,0,1,13,0,1,0,0,1,1,5260
0,1,1,32,1,0,13,0,0,7,0,1,0,0,0,1,1452
1,0,524556,78,923,0,12,0,1,16,0,1,0,0,1,1,3611
1,1,20351741,760,3139,0,12,0,0,12,0,1,0,0,0,1,4322
1,1,1036059,305,8612,0,12,0,0,10,0,1,0,0,0,0,4649
1,0,1288342,238,4481,0,4,0,1,14,0,1,0,0,0,1,4083
0,0,676,448,59240,0,9,0,1,10,0,1,0,0,0,1,4350
0,0,13,0,78,1,13,0,0,9,0,1,0,0,1,1,4044
1,1,412997,1554,39037,0,10,0,0,5,0,0,0,0,0,1,4546
0,0,23,429,3184,1,7,0,0,10,0,1,0,0,0,0,3967
1,1,294372,413,8300,0,15,1,1,15,0,1,2,0,0,1,3213
0,1,613,828,1092,0,12,0,0,20,0,1,0,0,0,1,3278
1,0,3221672,29,988,0,10,0,0,11,0,1,0,0,1,1,3076
0,1,20,361,3695,0,7,0,1,7,0,1,0,0,0,0,3693
0,1,165,559,2904,0,15,0,1,7,0,1,0,0,0,1,3369
0,1,29,367,1342,0,10,0,1,18,0,0,0,0,0,1,3582
0,1,48,306,961,0,14,0,1,17,0,1,0,0,0,1,2498
0,1,112572,1540,25293,0,11,0,0,12,0,1,2,1,0,1,4571
1,0,2082596,125,4500,0,11,1,0,4,0,0,0,0,1,1,4350
1,1,45946,1228,36133,0,9,0,1,10,0,1,0,0,0,1,4939
1,0,2495503,206,22707,0,15,0,0,15,1,1,0,1,0,1,3750
0,1,56,1147,65996,0,9,0,0,16,0,0,0,0,0,1,2661
0,0,1,0,23,1,14,0,1,6,0,1,0,0,0,0,1928
1,1,367560,4041,65402,0,15,0,1,13,0,1,1,0,1,1,4859
0,1,291,199,16895,0,7,0,1,2,0,1,0,0,0,1,4947
1,1,6498456,679,43028,0,11,0,0,12,0,1,0,0,1,1,4924
1,1,197307,2312,203164,1,10,0,0,11,0,1,0,0,0,1,5237
0,1,47,123,1923,0,10,0,0,4,0,1,0,0,0,1,4951
0,1,129,223,117,0,12,0,0,15,0,1,0,0,0,1,5691
0,1,111,0,529,0,14,0,1,12,0,1,0,0,0,1,3819
0,1,3305,312,47,0,13,0,1,3,0,0,0,1,0,1,2714
0,1,691351,39,1203,0,15,0,1,7,0,1,0,0,0,1,4063
0,0,1592,1080,45723,0,10,1,1,6,0,1,0,0,0,1,2613
0,1,12,0,1659,1,9,0,1,12,0,1,0,0,0,1,3863
0,0,11,44,5767,1,10,0,0,12,0,0,0,0,0,0,4167
0,0,0,0,212,1,15,0,0,12,0,0,0,0,0,0,1939
0,1,9444,5109,130694,0,12,0,0,10,0,1,7,0,0,1,4988
0,1,4600,4356,54393,0,10,0,1,11,0,1,7,0,0,1,4947
0,1,12,6,7664,0,13,0,1,13,0,1,0,0,0,0,3553
0,1,32315,1563,93951,0,11,0,0,12,0,1,1,0,0,1,5064
0,1,1489,1404,21862,0,10,0,0,10,0,1,0,0,0,1,5043
0,0,468,625,2012,0,11,0,0,13,0,1,0,0,0,0,3263
0,1,127,0,2175,1,11,0,0,11,0,1,0,0,0,1,3608
1,0,1126426,289,3879,0,11,0,0,12,0,1,0,1,0,1,4924
0,0,13,1145,2723,1,8,0,0,1,0,0,0,0,0,0,4225
0,1,370,24,51331,1,8,0,1,9,0,1,2,0,0,1,2500
0,1,749,629,30717,0,13,0,0,15,1,1,0,1,0,1,4849
0,1,1079,1253,6501,0,13,0,0,7,0,0,0,0,0,1,3965
0,0,5,0,3285,1,9,0,0,19,0,1,0,0,0,0,4207
0,1,2194,2200,14668,0,9,0,0,14,1,1,2,0,0,1,5116
0,0,62,0,4663,1,13,0,0,11,0,0,0,0,0,0,2846
0,1,5162,1569,30039,0,13,0,1,13,0,1,3,0,0,1,4390
0,1,124933,773,56536,1,9,0,1,10,0,1,1,1,0,1,4238
0,1,24,0,57,1,13,0,0,12,0,1,0,0,1,1,3708
0,0,0,0,5,1,13,0,0,16,1,1,0,0,0,0,2541
0,1,9,172,54,0,12,0,1,15,0,1,0,0,0,1,2470
1,1,3600782,1560,30632,0,12,0,1,13,0,1,0,0,0,1,4523
0,0,68,0,2656,1,10,0,0,19,0,0,0,0,0,0,3726
0,1,434,1866,7210,0,12,0,0,22,1,1,0,0,0,1,3804
0,0,1876,365,19305,0,12,0,1,20,0,1,0,1,0,1,2644
0,1,842,929,20343,0,9,0,0,3,0,0,0,0,0,1,3527
0,0,20,59,3499,1,14,0,1,7,0,1,0,0,0,1,3556
0,1,435,424,72449,0,12,0,0,6,0,1,0,0,0,1,4817
0,1,131,476,318,0,10,0,1,11,0,1,0,3,0,1,2658
0,1,29,0,1696,1,14,1,1,12,0,1,0,0,0,0,3742
0,0,221,436,11236,0,8,0,0,16,0,1,1,0,0,1,4559
0,0,11,0,641,1,8,0,0,5,0,0,0,0,0,0,5004
0,1,991,369,61110,0,14,0,0,7,0,0,0,0,0,1,3733
0,1,4619,3291,3355,1,14,1,1,14,0,1,0,0,1,1,2971
0,1,772,0,1539,1,15,0,1,29,0,1,1,0,0,1,1526
0,1,338,853,11172,0,9,0,0,5,0,1,0,1,0,1,4951
0,0,19,0,99,1,8,0,1,14,0,1,0,0,1,1,4319
1,1,1840276,33,1964,0,10,0,1,12,0,1,3,0,0,1,3471
0,1,496,1396,2562,0,13,0,1,10,0,1,4,4,0,1,4615
1,0,116504,1280,73682,0,12,0,1,14,0,1,9,0,0,1,4491
0,1,199,339,2705,1,10,1,0,10,0,0,0,0,0,0,4638
1,0,932933,605,22721,0,11,0,1,12,0,1,1,0,1,1,4336
1,1,19552,450,26982,0,10,1,0,10,0,1,2,0,0,1,4981
